market,order_city,order_country,order_region,order_state,geography_ID,warehouse_ID
"Europe","Darmstadt","Alemania","Western Europe","Hesse",1662,"WH_EU"
"Europe","Worms","Alemania","Western Europe","Renania-Palatinado",1663,"WH_EU"
"Europe","Langen","Alemania","Western Europe","Hesse",1667,"WH_EU"
"Europe","Krefeld","Alemania","Western Europe","Renania del Norte-Westfalia",1669,"WH_EU"
"Europe","Dorsten","Alemania","Western Europe","Renania del Norte-Westfalia",1736,"WH_EU"
"Europe","Kerpen","Alemania","Western Europe","Renania del Norte-Westfalia",1802,"WH_EU"
"Europe","Bonn","Alemania","Western Europe","Renania del Norte-Westfalia",1825,"WH_EU"
"Europe","Karlsruhe","Alemania","Western Europe","Baden-Wurtemberg",1830,"WH_EU"
"Europe","Euskirchen","Alemania","Western Europe","Renania del Norte-Westfalia",1868,"WH_EU"
"Europe","Troisdorf","Alemania","Western Europe","Renania del Norte-Westfalia",1872,"WH_EU"
"Europe","Norderstedt","Alemania","Western Europe","Schleswig-Holstein",1878,"WH_EU"
"Europe","Dinslaken","Alemania","Western Europe","Renania del Norte-Westfalia",1969,"WH_EU"
"Europe","Moers","Alemania","Western Europe","Renania del Norte-Westfalia",1985,"WH_EU"
"Europe","Witten","Alemania","Western Europe","Renania del Norte-Westfalia",1989,"WH_EU"
"Europe","Hagen","Alemania","Western Europe","Renania del Norte-Westfalia",2000,"WH_EU"
"Europe","Friedberg","Alemania","Western Europe","Hesse",2081,"WH_EU"
"Europe","Schiffweiler","Alemania","Western Europe","Sarre",2082,"WH_EU"
"Europe","Passau","Alemania","Western Europe","Bavaria",2089,"WH_EU"
"Europe","Cottbus","Alemania","Western Europe","Brandenburgo",2098,"WH_EU"
"Europe","Ludwigshafen am Rhein","Alemania","Western Europe","Renania-Palatinado",2127,"WH_EU"
"Europe","Koblenz","Alemania","Western Europe","Renania-Palatinado",2227,"WH_EU"
"Europe","Unna","Alemania","Western Europe","Renania del Norte-Westfalia",2228,"WH_EU"
"Europe","Villingen-Schwenningen","Alemania","Western Europe","Baden-Wurtemberg",2264,"WH_EU"
"Europe","Grevenbroich","Alemania","Western Europe","Renania del Norte-Westfalia",2266,"WH_EU"
"Europe","Flensburg","Alemania","Western Europe","Schleswig-Holstein",2299,"WH_EU"
"Europe","Pforzheim","Alemania","Western Europe","Baden-Wurtemberg",2304,"WH_EU"
"Europe","Leverkusen","Alemania","Western Europe","Renania del Norte-Westfalia",2320,"WH_EU"
"Europe","Bottrop","Alemania","Western Europe","Renania del Norte-Westfalia",2348,"WH_EU"
"Europe","Paderborn","Alemania","Western Europe","Renania del Norte-Westfalia",2354,"WH_EU"
"Europe","Minden","Alemania","Western Europe","Renania del Norte-Westfalia",2356,"WH_EU"
"Europe","Regensburg","Alemania","Western Europe","Bavaria",2374,"WH_EU"
"Europe","Lippstadt","Alemania","Western Europe","Renania del Norte-Westfalia",2401,"WH_EU"
"Europe","Bamberg","Alemania","Western Europe","Bavaria",2407,"WH_EU"
"Europe","Hattingen","Alemania","Western Europe","Renania del Norte-Westfalia",2426,"WH_EU"
"Europe","Sonneberg","Alemania","Western Europe","Turingia",2428,"WH_EU"
"Europe","Jena","Alemania","Western Europe","Turingia",2476,"WH_EU"
"Europe","Schwerin","Alemania","Western Europe","Mecklemburgo-Pomerania Occidental",2507,"WH_EU"
"Europe","Neunkirchen","Alemania","Western Europe","Sarre",2577,"WH_EU"
"Europe","Gummersbach","Alemania","Western Europe","Renania del Norte-Westfalia",2595,"WH_EU"
"Europe","Neubrandenburg","Alemania","Western Europe","Mecklemburgo-Pomerania Occidental",2616,"WH_EU"
"Europe","Willich","Alemania","Western Europe","Renania del Norte-Westfalia",2672,"WH_EU"
"Europe","Potsdam","Alemania","Western Europe","Brandenburgo",2673,"WH_EU"
"Europe","Pulheim","Alemania","Western Europe","Renania del Norte-Westfalia",2816,"WH_EU"
"Europe","Forst","Alemania","Western Europe","Brandenburgo",2818,"WH_EU"
"Europe","Kaiserslautern","Alemania","Western Europe","Renania-Palatinado",2850,"WH_EU"
"Europe","Bergisch Gladbach","Alemania","Western Europe","Renania del Norte-Westfalia",2897,"WH_EU"
"Europe","Sindelfingen","Alemania","Western Europe","Baden-Wurtemberg",2932,"WH_EU"
"Europe","Eggenstein-Leopoldshafen","Alemania","Western Europe","Baden-Wurtemberg",2935,"WH_EU"
"Europe","Kassel","Alemania","Western Europe","Hesse",2938,"WH_EU"
"Europe","Iserlohn","Alemania","Western Europe","Renania del Norte-Westfalia",2940,"WH_EU"
"Europe","Stolberg","Alemania","Western Europe","Renania del Norte-Westfalia",2999,"WH_EU"
"Europe","Günzburg","Alemania","Western Europe","Bavaria",3005,"WH_EU"
"Europe","Weimar","Alemania","Western Europe","Turingia",3087,"WH_EU"
"Europe","Rheine","Alemania","Western Europe","Renania del Norte-Westfalia",3094,"WH_EU"
"Europe","Baden-Baden","Alemania","Western Europe","Baden-Wurtemberg",3100,"WH_EU"
"Europe","Hilden","Alemania","Western Europe","Renania del Norte-Westfalia",3133,"WH_EU"
"Europe","Greifswald","Alemania","Western Europe","Mecklemburgo-Pomerania Occidental",3135,"WH_EU"
"Europe","Neu-Ulm","Alemania","Western Europe","Bavaria",3136,"WH_EU"
"Europe","Waiblingen","Alemania","Western Europe","Baden-Wurtemberg",3137,"WH_EU"
"Europe","Stralsund","Alemania","Western Europe","Mecklemburgo-Pomerania Occidental",3183,"WH_EU"
"Europe","Wetter (Ruhr)","Alemania","Western Europe","Renania del Norte-Westfalia",3259,"WH_EU"
"Europe","Ludwigsburg","Alemania","Western Europe","Baden-Wurtemberg",3298,"WH_EU"
"Europe","Delmenhorst","Alemania","Western Europe","Baja Sajonia",3299,"WH_EU"
"Europe","Cuxhaven","Alemania","Western Europe","Baja Sajonia",3335,"WH_EU"
"Europe","Marl","Alemania","Western Europe","Renania del Norte-Westfalia",3361,"WH_EU"
"Europe","Borken","Alemania","Western Europe","Renania del Norte-Westfalia",3368,"WH_EU"
"Europe","Bad Waldsee","Alemania","Western Europe","Baden-Wurtemberg",3370,"WH_EU"
"Europe","Neuwied","Alemania","Western Europe","Renania-Palatinado",3410,"WH_EU"
"Europe","Ludwigsfelde","Alemania","Western Europe","Brandenburgo",3457,"WH_EU"
"Europe","Stadtlohn","Alemania","Western Europe","Renania del Norte-Westfalia",3584,"WH_EU"
"Europe","Rosenheim","Alemania","Western Europe","Bavaria",3590,"WH_EU"
"Europe","Fulda","Alemania","Western Europe","Hesse",3647,"WH_EU"
"Europe","Aalen","Alemania","Western Europe","Baden-Wurtemberg",3670,"WH_EU"
"Europe","Detmold","Alemania","Western Europe","Renania del Norte-Westfalia",3729,"WH_EU"
"Europe","Nantes","Francia","Western Europe","Países del Loira",41,"WH_EU"
"Europe","Hayange","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",45,"WH_EU"
"Europe","Nice","Francia","Western Europe","Provenza-Alpes-Costa Azul",48,"WH_EU"
"Europe","Reims","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",103,"WH_EU"
"Europe","Nancy","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",115,"WH_EU"
"Europe","Laon","Francia","Western Europe","Norte-Paso de Calais-Picardía",117,"WH_EU"
"Europe","La Rochelle","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",120,"WH_EU"
"Europe","Montpellier","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",224,"WH_EU"
"Europe","Vannes","Francia","Western Europe","Bretaña",226,"WH_EU"
"Europe","Gien","Francia","Western Europe","Centro-Valle de Loira",229,"WH_EU"
"Europe","Marseille","Francia","Western Europe","Provenza-Alpes-Costa Azul",237,"WH_EU"
"Europe","Lille","Francia","Western Europe","Norte-Paso de Calais-Picardía",314,"WH_EU"
"Europe","Wattrelos","Francia","Western Europe","Norte-Paso de Calais-Picardía",337,"WH_EU"
"Europe","Pamiers","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",347,"WH_EU"
"Europe","Strasbourg","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",349,"WH_EU"
"Europe","Six-Fours-les-Plages","Francia","Western Europe","Provenza-Alpes-Costa Azul",353,"WH_EU"
"Europe","Rennes","Francia","Western Europe","Bretaña",354,"WH_EU"
"Europe","Hautmont","Francia","Western Europe","Norte-Paso de Calais-Picardía",364,"WH_EU"
"Europe","Cognac","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",378,"WH_EU"
"Europe","Carpentras","Francia","Western Europe","Provenza-Alpes-Costa Azul",446,"WH_EU"
"Europe","Miramas","Francia","Western Europe","Provenza-Alpes-Costa Azul",451,"WH_EU"
"Europe","Mont-Saint-Aignan","Francia","Western Europe","Normandía",454,"WH_EU"
"Europe","Tourcoing","Francia","Western Europe","Norte-Paso de Calais-Picardía",460,"WH_EU"
"Europe","Niort","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",466,"WH_EU"
"Europe","Verdun","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",473,"WH_EU"
"Europe","La Seyne-sur-Mer","Francia","Western Europe","Provenza-Alpes-Costa Azul",484,"WH_EU"
"Europe","Toulouse","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",519,"WH_EU"
"Europe","Meyzieu","Francia","Western Europe","Auvernia-Ródano-Alpes",523,"WH_EU"
"Europe","Mulhouse","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",524,"WH_EU"
"Europe","Cholet","Francia","Western Europe","Países del Loira",530,"WH_EU"
"Europe","Annecy","Francia","Western Europe","Auvernia-Ródano-Alpes",532,"WH_EU"
"Europe","Pertuis","Francia","Western Europe","Provenza-Alpes-Costa Azul",539,"WH_EU"
"Europe","Cagnes-sur-Mer","Francia","Western Europe","Provenza-Alpes-Costa Azul",541,"WH_EU"
"Europe","Vichy","Francia","Western Europe","Auvernia",543,"WH_EU"
"Europe","Le Mans","Francia","Western Europe","Países del Loira",545,"WH_EU"
"Europe","Bordeaux","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",546,"WH_EU"
"Europe","Rouen","Francia","Western Europe","Normandía",548,"WH_EU"
"Europe","Le Bouscat","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",555,"WH_EU"
"Europe","Biarritz","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",560,"WH_EU"
"Europe","Aix-en-Provence","Francia","Western Europe","Provenza-Alpes-Costa Azul",561,"WH_EU"
"Europe","Brest","Francia","Western Europe","Bretaña",663,"WH_EU"
"Europe","Caen","Francia","Western Europe","Normandía",669,"WH_EU"
"Europe","Brive-la-Gaillarde","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",676,"WH_EU"
"Europe","Le Petit-Quevilly","Francia","Western Europe","Normandía",677,"WH_EU"
"Europe","Avignon","Francia","Western Europe","Provenza-Alpes-Costa Azul",681,"WH_EU"
"Europe","Tours","Francia","Western Europe","Centro-Valle de Loira",691,"WH_EU"
"Europe","Toulon","Francia","Western Europe","Provenza-Alpes-Costa Azul",693,"WH_EU"
"Europe","Mont-de-Marsan","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",701,"WH_EU"
"Europe","La Baule-Escoublac","Francia","Western Europe","Países del Loira",708,"WH_EU"
"Europe","Mons-en-Baroeul","Francia","Western Europe","Norte-Paso de Calais-Picardía",710,"WH_EU"
"Europe","Dijon","Francia","Western Europe","Borgoña-Franco Condado",717,"WH_EU"
"Europe","Castres","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",721,"WH_EU"
"Europe","Marignane","Francia","Western Europe","Provenza-Alpes-Costa Azul",723,"WH_EU"
"Europe","Ajaccio","Francia","Western Europe","Corse",725,"WH_EU"
"Europe","Martigues","Francia","Western Europe","Provenza-Alpes-Costa Azul",728,"WH_EU"
"Europe","Chaumont","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",734,"WH_EU"
"Europe","Lannion","Francia","Western Europe","Bretaña",735,"WH_EU"
"Europe","Saint-Malo","Francia","Western Europe","Bretaña",746,"WH_EU"
"Europe","Muret","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",749,"WH_EU"
"Europe","Creil","Francia","Western Europe","Norte-Paso de Calais-Picardía",758,"WH_EU"
"Europe","Rillieux-la-Pape","Francia","Western Europe","Auvernia-Ródano-Alpes",761,"WH_EU"
"Europe","Mougins","Francia","Western Europe","Provenza-Alpes-Costa Azul",762,"WH_EU"
"Europe","Calais","Francia","Western Europe","Norte-Paso de Calais-Picardía",775,"WH_EU"
"Europe","Chartres","Francia","Western Europe","Centro-Valle de Loira",777,"WH_EU"
"Europe","Le Havre","Francia","Western Europe","Normandía",785,"WH_EU"
"Europe","Bayonne","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",786,"WH_EU"
"Europe","Menton","Francia","Western Europe","Provenza-Alpes-Costa Azul",788,"WH_EU"
"Europe","Carcassonne","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",806,"WH_EU"
"Europe","Dreux","Francia","Western Europe","Centro-Valle de Loira",808,"WH_EU"
"Europe","La Teste-de-Buch","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",813,"WH_EU"
"Europe","Tarbes","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",814,"WH_EU"
"Europe","Pessac","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",815,"WH_EU"
"Europe","Bayeux","Francia","Western Europe","Normandía",816,"WH_EU"
"Europe","Ronchin","Francia","Western Europe","Norte-Paso de Calais-Picardía",817,"WH_EU"
"Europe","Pontivy","Francia","Western Europe","Bretaña",835,"WH_EU"
"Europe","Villenave-d'Ornon","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",838,"WH_EU"
"Europe","Roanne","Francia","Western Europe","Auvernia-Ródano-Alpes",840,"WH_EU"
"Europe","Argentan","Francia","Western Europe","Normandía",917,"WH_EU"
"Europe","Perpignan","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",922,"WH_EU"
"Europe","Fontaine","Francia","Western Europe","Auvernia-Ródano-Alpes",936,"WH_EU"
"Europe","Le Creusot","Francia","Western Europe","Borgoña-Franco Condado",942,"WH_EU"
"Europe","Douarnenez","Francia","Western Europe","Bretaña",950,"WH_EU"
"Europe","Lyon","Francia","Western Europe","Auvernia-Ródano-Alpes",956,"WH_EU"
"Europe","Saint-Quentin","Francia","Western Europe","Norte-Paso de Calais-Picardía",957,"WH_EU"
"Europe","Soissons","Francia","Western Europe","Norte-Paso de Calais-Picardía",962,"WH_EU"
"Europe","Pau","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",966,"WH_EU"
"Europe","Arles","Francia","Western Europe","Provenza-Alpes-Costa Azul",973,"WH_EU"
"Europe","Boulogne-sur-Mer","Francia","Western Europe","Norte-Paso de Calais-Picardía",1086,"WH_EU"
"Europe","Olivet","Francia","Western Europe","Centro-Valle de Loira",1162,"WH_EU"
"Europe","Epinal","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",1163,"WH_EU"
"Europe","Flers","Francia","Western Europe","Normandía",1167,"WH_EU"
"Europe","Villeneuve-d'Ascq","Francia","Western Europe","Norte-Paso de Calais-Picardía",1217,"WH_EU"
"Europe","Bourgoin-Jallieu","Francia","Western Europe","Auvernia-Ródano-Alpes",1219,"WH_EU"
"Europe","Quimper","Francia","Western Europe","Bretaña",1387,"WH_EU"
"Europe","Wasquehal","Francia","Western Europe","Norte-Paso de Calais-Picardía",1543,"WH_EU"
"Europe","Annemasse","Francia","Western Europe","Auvernia-Ródano-Alpes",1547,"WH_EU"
"Europe","Metz","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",1548,"WH_EU"
"Europe","Givors","Francia","Western Europe","Auvernia-Ródano-Alpes",1550,"WH_EU"
"Europe","Cournon-d'Auvergne","Francia","Western Europe","Auvernia",1625,"WH_EU"
"Europe","Clermont-Ferrand","Francia","Western Europe","Auvernia",1627,"WH_EU"
"Europe","Montauban","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",1634,"WH_EU"
"Europe","Auch","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",1639,"WH_EU"
"Europe","Draguignan","Francia","Western Europe","Provenza-Alpes-Costa Azul",1642,"WH_EU"
"Europe","Albi","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",1652,"WH_EU"
"Europe","Villeurbanne","Francia","Western Europe","Auvernia-Ródano-Alpes",1654,"WH_EU"
"Europe","Bressuire","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",1738,"WH_EU"
"Europe","Thonon-les-Bains","Francia","Western Europe","Auvernia-Ródano-Alpes",1739,"WH_EU"
"Europe","Belfort","Francia","Western Europe","Borgoña-Franco Condado",1761,"WH_EU"
"Europe","Colmar","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",1798,"WH_EU"
"Europe","Le Pontet","Francia","Western Europe","Provenza-Alpes-Costa Azul",1804,"WH_EU"
"Europe","Saint-Genis-Laval","Francia","Western Europe","Auvernia-Ródano-Alpes",1826,"WH_EU"
"Europe","Oyonnax","Francia","Western Europe","Auvernia-Ródano-Alpes",1829,"WH_EU"
"Europe","Lens","Francia","Western Europe","Norte-Paso de Calais-Picardía",1859,"WH_EU"
"Europe","Cannes","Francia","Western Europe","Provenza-Alpes-Costa Azul",1864,"WH_EU"
"Europe","Vernon","Francia","Western Europe","Normandía",1869,"WH_EU"
"Europe","Faches-Thumesnil","Francia","Western Europe","Norte-Paso de Calais-Picardía",1974,"WH_EU"
"Europe","Grasse","Francia","Western Europe","Provenza-Alpes-Costa Azul",1978,"WH_EU"
"Europe","Villefontaine","Francia","Western Europe","Auvernia-Ródano-Alpes",1979,"WH_EU"
"Europe","Grenoble","Francia","Western Europe","Auvernia-Ródano-Alpes",1987,"WH_EU"
"Europe","Fleury-les-Aubrais","Francia","Western Europe","Centro-Valle de Loira",1992,"WH_EU"
"Europe","Narbonne","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",1996,"WH_EU"
"Europe","Frontignan","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",1998,"WH_EU"
"Europe","Schiltigheim","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",1999,"WH_EU"
"Europe","Amiens","Francia","Western Europe","Norte-Paso de Calais-Picardía",2002,"WH_EU"
"Europe","Lisieux","Francia","Western Europe","Normandía",2085,"WH_EU"
"Europe","Denain","Francia","Western Europe","Norte-Paso de Calais-Picardía",2092,"WH_EU"
"Europe","Bourges","Francia","Western Europe","Centro-Valle de Loira",2093,"WH_EU"
"Europe","Villeneuve-sur-Lot","Francia","Western Europe","Aquitania-Lemosín-Poitou-Charentes",2117,"WH_EU"
"Europe","Le Cannet","Francia","Western Europe","Provenza-Alpes-Costa Azul",2126,"WH_EU"
"Europe","Gardanne","Francia","Western Europe","Provenza-Alpes-Costa Azul",2130,"WH_EU"
"Europe","Beaune","Francia","Western Europe","Borgoña-Franco Condado",2131,"WH_EU"
"Europe","Beauvais","Francia","Western Europe","Norte-Paso de Calais-Picardía",2158,"WH_EU"
"Europe","Fontenay-le-Comte","Francia","Western Europe","Países del Loira",2180,"WH_EU"
"Europe","Abbeville","Francia","Western Europe","Norte-Paso de Calais-Picardía",2182,"WH_EU"
"Europe","Saint-Pierre-des-Corps","Francia","Western Europe","Centro-Valle de Loira",2184,"WH_EU"
"Europe","Colomiers","Francia","Western Europe","Languedoc-Rosellón-Mediodía-Pirineos",2189,"WH_EU"
"Europe","Saint-Dizier","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",2206,"WH_EU"
"Europe","Saint-Nazaire","Francia","Western Europe","Países del Loira",2210,"WH_EU"
"Europe","Toul","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",2232,"WH_EU"
"Europe","Arras","Francia","Western Europe","Norte-Paso de Calais-Picardía",2253,"WH_EU"
"Europe","Bar-le-Duc","Francia","Western Europe","Alsacia-Champaña-Ardenas-Lorena",2255,"WH_EU"
"Europe","Saint-Cyr-sur-Loire","Francia","Western Europe","Centro-Valle de Loira",2260,"WH_EU"
"Europe","Echirolles","Francia","Western Europe","Auvernia-Ródano-Alpes",2262,"WH_EU"
